antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'stunning'}),frozenset({'earth'}),0.06329113924050633,0.11392405063291139,0.04430379746835443,0.7,6.144444444444444,1.0,0.037093414516904344,2.9535864978902953,0.8938223938223939,0.33333333333333337,0.6614285714285714,0.5444444444444444
frozenset({'untouched'}),frozenset({'earth'}),0.08860759493670886,0.11392405063291139,0.056962025316455694,0.6428571428571428,5.642857142857142,1.0,0.04686748918442557,2.481012658227848,0.9027777777777778,0.391304347826087,0.596938775510204,0.5714285714285714
frozenset({'wildlife'}),frozenset({'earth'}),0.05063291139240506,0.11392405063291139,0.03164556962025317,0.625,5.486111111111112,1.0,0.025877263259093095,2.3628691983122363,0.8613333333333333,0.23809523809523814,0.5767857142857143,0.4513888888888889
frozenset({'hidden'}),frozenset({'nature'}),0.06329113924050633,0.25949367088607594,0.05063291139240506,0.7999999999999999,3.0829268292682923,1.0,0.034209261336324306,3.7025316455696187,0.7212837837837838,0.18604651162790697,0.72991452991453,0.4975609756097561
frozenset({'secret'}),frozenset({'hidden'}),0.04430379746835443,0.06329113924050633,0.03164556962025317,0.7142857142857143,11.285714285714285,1.0,0.028841531805800354,3.278481012658228,0.9536423841059603,0.4166666666666667,0.694980694980695,0.6071428571428572
frozenset({'hidden'}),frozenset({'untouched'}),0.06329113924050633,0.08860759493670886,0.05063291139240506,0.7999999999999999,9.028571428571428,1.0,0.045024835763499436,4.556962025316454,0.9493243243243242,0.49999999999999994,0.7805555555555554,0.6857142857142857
frozenset({'journey'}),frozenset({'nature'}),0.0379746835443038,0.25949367088607594,0.03164556962025317,0.8333333333333334,3.2113821138211383,1.0,0.021791379586604712,4.443037974683545,0.7157894736842105,0.11904761904761907,0.7749287749287751,0.47764227642276424
frozenset({'journey'}),frozenset({'planet'}),0.0379746835443038,0.08860759493670886,0.03164556962025317,0.8333333333333334,9.404761904761905,1.0,0.028280724242909793,5.4683544303797476,0.9289473684210527,0.3333333333333333,0.8171296296296297,0.5952380952380952
frozenset({'journey'}),frozenset({'stunning'}),0.0379746835443038,0.06329113924050633,0.03164556962025317,0.8333333333333334,13.166666666666666,1.0,0.02924210863643647,5.6202531645569636,0.9605263157894737,0.45454545454545453,0.8220720720720721,0.6666666666666667
frozenset({'journey'}),frozenset({'untouched'}),0.0379746835443038,0.08860759493670886,0.0379746835443038,1.0,11.285714285714286,1.0,0.03460983816696042,inf,0.9473684210526315,0.4285714285714286,1.0,0.7142857142857143
frozenset({'mother'}),frozenset({'nature'}),0.05063291139240506,0.25949367088607594,0.04430379746835443,0.875,3.3719512195121952,1.0,0.031164877423489827,5.924050632911392,0.740952380952381,0.16666666666666669,0.8311965811965811,0.5228658536585366
frozenset({'raw'}),frozenset({'nature'}),0.03164556962025317,0.25949367088607594,0.03164556962025317,1.0,3.8536585365853657,1.0,0.02343374459221279,inf,0.7647058823529411,0.12195121951219513,1.0,0.5609756097560976
frozenset({'secret'}),frozenset({'nature'}),0.04430379746835443,0.25949367088607594,0.0379746835443038,0.8571428571428572,3.3031358885017426,1.0,0.02647812850504727,5.18354430379747,0.7295805739514349,0.14285714285714285,0.8070818070818071,0.5017421602787457
frozenset({'stunning'}),frozenset({'nature'}),0.06329113924050633,0.25949367088607594,0.05063291139240506,0.7999999999999999,3.0829268292682923,1.0,0.034209261336324306,3.7025316455696187,0.7212837837837838,0.18604651162790697,0.72991452991453,0.4975609756097561
frozenset({'truly'}),frozenset({'nature'}),0.0379746835443038,0.25949367088607594,0.03164556962025317,0.8333333333333334,3.2113821138211383,1.0,0.021791379586604712,4.443037974683545,0.7157894736842105,0.11904761904761907,0.7749287749287751,0.47764227642276424
frozenset({'untouched'}),frozenset({'nature'}),0.08860759493670886,0.25949367088607594,0.06329113924050633,0.7142857142857143,2.7526132404181185,1.0,0.04029802916199328,2.5917721518987342,0.6986111111111112,0.22222222222222227,0.6141636141636142,0.47909407665505227
frozenset({'witness'}),frozenset({'nature'}),0.03164556962025317,0.25949367088607594,0.03164556962025317,1.0,3.8536585365853657,1.0,0.02343374459221279,inf,0.7647058823529411,0.12195121951219513,1.0,0.5609756097560976
frozenset({'wonder'}),frozenset({'nature'}),0.04430379746835443,0.25949367088607594,0.03164556962025317,0.7142857142857143,2.7526132404181185,1.0,0.02014901458099664,2.5917721518987342,0.666225165562914,0.11627906976744186,0.6141636141636142,0.4181184668989547
frozenset({'secret'}),frozenset({'planet'}),0.04430379746835443,0.08860759493670886,0.03164556962025317,0.7142857142857143,8.061224489795919,1.0,0.02771991668001923,3.189873417721519,0.9165562913907285,0.31250000000000006,0.6865079365079365,0.5357142857142857
frozenset({'wonder'}),frozenset({'planet'}),0.04430379746835443,0.08860759493670886,0.03164556962025317,0.7142857142857143,8.061224489795919,1.0,0.02771991668001923,3.189873417721519,0.9165562913907285,0.31250000000000006,0.6865079365079365,0.5357142857142857
frozenset({'secret'}),frozenset({'untouched'}),0.04430379746835443,0.08860759493670886,0.04430379746835443,1.0,11.285714285714286,1.0,0.040378144528120496,inf,0.9536423841059603,0.5000000000000001,1.0,0.75
frozenset({'stunning'}),frozenset({'untouched'}),0.06329113924050633,0.08860759493670886,0.04430379746835443,0.7,7.8999999999999995,1.0,0.038695721839448805,3.037974683544303,0.9324324324324325,0.4117647058823529,0.6708333333333333,0.6
frozenset({'wonder'}),frozenset({'untouched'}),0.04430379746835443,0.08860759493670886,0.03164556962025317,0.7142857142857143,8.061224489795919,1.0,0.02771991668001923,3.189873417721519,0.9165562913907285,0.31250000000000006,0.6865079365079365,0.5357142857142857
"frozenset({'earth', 'area'})",frozenset({'bbc'}),0.0379746835443038,0.0949367088607595,0.03164556962025317,0.8333333333333334,8.777777777777777,1.0,0.028040378144528123,5.4303797468354436,0.9210526315789475,0.3125,0.815850815850816,0.5833333333333334
"frozenset({'area', 'bbc'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.03164556962025317,1.0,8.777777777777779,1.0,0.028040378144528123,inf,0.9150326797385621,0.2777777777777778,1.0,0.6388888888888888
frozenset({'area'}),"frozenset({'earth', 'bbc'})",0.04430379746835443,0.06962025316455696,0.03164556962025317,0.7142857142857143,10.25974025974026,1.0,0.02856112802435507,3.2563291139240507,0.9443708609271523,0.3846153846153847,0.6929057337220602,0.5844155844155845
"frozenset({'area', 'untouched'})",frozenset({'bbc'}),0.04430379746835443,0.0949367088607595,0.03164556962025317,0.7142857142857143,7.523809523809524,1.0,0.027439512898573947,3.1677215189873418,0.9072847682119205,0.2941176470588235,0.6843156843156845,0.5238095238095238
"frozenset({'area', 'bbc'})",frozenset({'untouched'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'untouched', 'bbc'})",frozenset({'area'}),0.0379746835443038,0.04430379746835443,0.03164556962025317,0.8333333333333334,18.80952380952381,1.0,0.029963146931581478,5.734177215189875,0.9842105263157894,0.6250000000000001,0.82560706401766,0.7738095238095238
frozenset({'area'}),"frozenset({'untouched', 'bbc'})",0.04430379746835443,0.0379746835443038,0.03164556962025317,0.7142857142857143,18.80952380952381,1.0,0.029963146931581478,3.367088607594937,0.990728476821192,0.6250000000000001,0.7030075187969925,0.7738095238095238
"frozenset({'earth', 'area'})",frozenset({'beauty'}),0.0379746835443038,0.08860759493670886,0.03164556962025317,0.8333333333333334,9.404761904761905,1.0,0.028280724242909793,5.4683544303797476,0.9289473684210527,0.3333333333333333,0.8171296296296297,0.5952380952380952
"frozenset({'earth', 'beauty'})",frozenset({'area'}),0.05063291139240506,0.04430379746835443,0.03164556962025317,0.625,14.107142857142858,1.0,0.029402339368690918,2.548523206751055,0.9786666666666667,0.5,0.607615894039735,0.6696428571428572
"frozenset({'area', 'beauty'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.03164556962025317,1.0,8.777777777777779,1.0,0.028040378144528123,inf,0.9150326797385621,0.2777777777777778,1.0,0.6388888888888888
frozenset({'area'}),"frozenset({'earth', 'beauty'})",0.04430379746835443,0.05063291139240506,0.03164556962025317,0.7142857142857143,14.107142857142858,1.0,0.029402339368690918,3.3227848101265822,0.9721854304635762,0.5,0.699047619047619,0.6696428571428572
"frozenset({'area', 'planet'})",frozenset({'beauty'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'area', 'beauty'})",frozenset({'planet'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'planet', 'beauty'})",frozenset({'area'}),0.04430379746835443,0.04430379746835443,0.03164556962025317,0.7142857142857143,16.122448979591837,1.0,0.0296827431501362,3.3449367088607596,0.9814569536423842,0.5555555555555556,0.7010406811731316,0.7142857142857143
frozenset({'area'}),"frozenset({'planet', 'beauty'})",0.04430379746835443,0.04430379746835443,0.03164556962025317,0.7142857142857143,16.122448979591837,1.0,0.0296827431501362,3.3449367088607596,0.9814569536423842,0.5555555555555556,0.7010406811731316,0.7142857142857143
"frozenset({'area', 'untouched'})",frozenset({'beauty'}),0.04430379746835443,0.08860759493670886,0.03164556962025317,0.7142857142857143,8.061224489795919,1.0,0.02771991668001923,3.189873417721519,0.9165562913907285,0.31250000000000006,0.6865079365079365,0.5357142857142857
"frozenset({'area', 'beauty'})",frozenset({'untouched'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'untouched', 'beauty'})",frozenset({'area'}),0.05063291139240506,0.04430379746835443,0.03164556962025317,0.625,14.107142857142858,1.0,0.029402339368690918,2.548523206751055,0.9786666666666667,0.5,0.607615894039735,0.6696428571428572
frozenset({'area'}),"frozenset({'untouched', 'beauty'})",0.04430379746835443,0.05063291139240506,0.03164556962025317,0.7142857142857143,14.107142857142858,1.0,0.029402339368690918,3.3227848101265822,0.9721854304635762,0.5,0.699047619047619,0.6696428571428572
"frozenset({'nature', 'area'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.03164556962025317,1.0,8.777777777777779,1.0,0.028040378144528123,inf,0.9150326797385621,0.2777777777777778,1.0,0.6388888888888888
"frozenset({'earth', 'area'})",frozenset({'nature'}),0.0379746835443038,0.25949367088607594,0.03164556962025317,0.8333333333333334,3.2113821138211383,1.0,0.021791379586604712,4.443037974683545,0.7157894736842105,0.11904761904761907,0.7749287749287751,0.47764227642276424
frozenset({'area'}),"frozenset({'nature', 'earth'})",0.04430379746835443,0.06329113924050633,0.03164556962025317,0.7142857142857143,11.285714285714285,1.0,0.028841531805800354,3.278481012658228,0.9536423841059603,0.4166666666666667,0.694980694980695,0.6071428571428572
"frozenset({'earth', 'planet'})",frozenset({'area'}),0.05063291139240506,0.04430379746835443,0.03164556962025317,0.625,14.107142857142858,1.0,0.029402339368690918,2.548523206751055,0.9786666666666667,0.5,0.607615894039735,0.6696428571428572
"frozenset({'earth', 'area'})",frozenset({'planet'}),0.0379746835443038,0.08860759493670886,0.03164556962025317,0.8333333333333334,9.404761904761905,1.0,0.028280724242909793,5.4683544303797476,0.9289473684210527,0.3333333333333333,0.8171296296296297,0.5952380952380952
"frozenset({'area', 'planet'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.03164556962025317,1.0,8.777777777777779,1.0,0.028040378144528123,inf,0.9150326797385621,0.2777777777777778,1.0,0.6388888888888888
frozenset({'area'}),"frozenset({'earth', 'planet'})",0.04430379746835443,0.05063291139240506,0.03164556962025317,0.7142857142857143,14.107142857142858,1.0,0.029402339368690918,3.3227848101265822,0.9721854304635762,0.5,0.699047619047619,0.6696428571428572
"frozenset({'earth', 'secret'})",frozenset({'area'}),0.03164556962025317,0.04430379746835443,0.03164556962025317,1.0,22.571428571428573,1.0,0.03024355071302676,inf,0.9869281045751633,0.7142857142857143,1.0,0.8571428571428572
"frozenset({'earth', 'area'})",frozenset({'secret'}),0.0379746835443038,0.04430379746835443,0.03164556962025317,0.8333333333333334,18.80952380952381,1.0,0.029963146931581478,5.734177215189875,0.9842105263157894,0.6250000000000001,0.82560706401766,0.7738095238095238
"frozenset({'secret', 'area'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.03164556962025317,1.0,8.777777777777779,1.0,0.028040378144528123,inf,0.9150326797385621,0.2777777777777778,1.0,0.6388888888888888
frozenset({'secret'}),"frozenset({'earth', 'area'})",0.04430379746835443,0.0379746835443038,0.03164556962025317,0.7142857142857143,18.80952380952381,1.0,0.029963146931581478,3.367088607594937,0.990728476821192,0.6250000000000001,0.7030075187969925,0.7738095238095238
frozenset({'area'}),"frozenset({'earth', 'secret'})",0.04430379746835443,0.03164556962025317,0.03164556962025317,0.7142857142857143,22.57142857142857,1.0,0.03024355071302676,3.389240506329114,1.0,0.7142857142857143,0.7049486461251167,0.8571428571428572
"frozenset({'earth', 'untouched'})",frozenset({'area'}),0.056962025316455694,0.04430379746835443,0.0379746835443038,0.6666666666666667,15.04761904761905,1.0,0.03545104951129627,2.8670886075949373,0.9899328859060402,0.6,0.6512141280353202,0.761904761904762
"frozenset({'earth', 'area'})",frozenset({'untouched'}),0.0379746835443038,0.08860759493670886,0.0379746835443038,1.0,11.285714285714286,1.0,0.03460983816696042,inf,0.9473684210526315,0.4285714285714286,1.0,0.7142857142857143
"frozenset({'area', 'untouched'})",frozenset({'earth'}),0.04430379746835443,0.11392405063291139,0.0379746835443038,0.8571428571428572,7.523809523809525,1.0,0.03292741547828874,6.202531645569623,0.9072847682119205,0.3157894736842105,0.8387755102040817,0.5952380952380953
frozenset({'area'}),"frozenset({'earth', 'untouched'})",0.04430379746835443,0.056962025316455694,0.0379746835443038,0.8571428571428572,15.04761904761905,1.0,0.03545104951129627,6.601265822784813,0.97682119205298,0.6,0.8485139022051774,0.761904761904762
"frozenset({'nature', 'secret'})",frozenset({'area'}),0.0379746835443038,0.04430379746835443,0.03164556962025317,0.8333333333333334,18.80952380952381,1.0,0.029963146931581478,5.734177215189875,0.9842105263157894,0.6250000000000001,0.82560706401766,0.7738095238095238
"frozenset({'nature', 'area'})",frozenset({'secret'}),0.03164556962025317,0.04430379746835443,0.03164556962025317,1.0,22.571428571428573,1.0,0.03024355071302676,inf,0.9869281045751633,0.7142857142857143,1.0,0.8571428571428572
"frozenset({'secret', 'area'})",frozenset({'nature'}),0.03164556962025317,0.25949367088607594,0.03164556962025317,1.0,3.8536585365853657,1.0,0.02343374459221279,inf,0.7647058823529411,0.12195121951219513,1.0,0.5609756097560976
frozenset({'secret'}),"frozenset({'nature', 'area'})",0.04430379746835443,0.03164556962025317,0.03164556962025317,0.7142857142857143,22.57142857142857,1.0,0.03024355071302676,3.389240506329114,1.0,0.7142857142857143,0.7049486461251167,0.8571428571428572
frozenset({'area'}),"frozenset({'nature', 'secret'})",0.04430379746835443,0.0379746835443038,0.03164556962025317,0.7142857142857143,18.80952380952381,1.0,0.029963146931581478,3.367088607594937,0.990728476821192,0.6250000000000001,0.7030075187969925,0.7738095238095238
"frozenset({'nature', 'area'})",frozenset({'untouched'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'area', 'untouched'})",frozenset({'nature'}),0.04430379746835443,0.25949367088607594,0.03164556962025317,0.7142857142857143,2.7526132404181185,1.0,0.02014901458099664,2.5917721518987342,0.666225165562914,0.11627906976744186,0.6141636141636142,0.4181184668989547
frozenset({'area'}),"frozenset({'nature', 'untouched'})",0.04430379746835443,0.06329113924050633,0.03164556962025317,0.7142857142857143,11.285714285714285,1.0,0.028841531805800354,3.278481012658228,0.9536423841059603,0.4166666666666667,0.694980694980695,0.6071428571428572
"frozenset({'area', 'planet'})",frozenset({'untouched'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'area', 'untouched'})",frozenset({'planet'}),0.04430379746835443,0.08860759493670886,0.03164556962025317,0.7142857142857143,8.061224489795919,1.0,0.02771991668001923,3.189873417721519,0.9165562913907285,0.31250000000000006,0.6865079365079365,0.5357142857142857
"frozenset({'untouched', 'planet'})",frozenset({'area'}),0.05063291139240506,0.04430379746835443,0.03164556962025317,0.625,14.107142857142858,1.0,0.029402339368690918,2.548523206751055,0.9786666666666667,0.5,0.607615894039735,0.6696428571428572
frozenset({'area'}),"frozenset({'untouched', 'planet'})",0.04430379746835443,0.05063291139240506,0.03164556962025317,0.7142857142857143,14.107142857142858,1.0,0.029402339368690918,3.3227848101265822,0.9721854304635762,0.5,0.699047619047619,0.6696428571428572
"frozenset({'secret', 'untouched'})",frozenset({'area'}),0.04430379746835443,0.04430379746835443,0.03164556962025317,0.7142857142857143,16.122448979591837,1.0,0.0296827431501362,3.3449367088607596,0.9814569536423842,0.5555555555555556,0.7010406811731316,0.7142857142857143
"frozenset({'secret', 'area'})",frozenset({'untouched'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'area', 'untouched'})",frozenset({'secret'}),0.04430379746835443,0.04430379746835443,0.03164556962025317,0.7142857142857143,16.122448979591837,1.0,0.0296827431501362,3.3449367088607596,0.9814569536423842,0.5555555555555556,0.7010406811731316,0.7142857142857143
frozenset({'secret'}),"frozenset({'area', 'untouched'})",0.04430379746835443,0.04430379746835443,0.03164556962025317,0.7142857142857143,16.122448979591837,1.0,0.0296827431501362,3.3449367088607596,0.9814569536423842,0.5555555555555556,0.7010406811731316,0.7142857142857143
frozenset({'area'}),"frozenset({'secret', 'untouched'})",0.04430379746835443,0.04430379746835443,0.03164556962025317,0.7142857142857143,16.122448979591837,1.0,0.0296827431501362,3.3449367088607596,0.9814569536423842,0.5555555555555556,0.7010406811731316,0.7142857142857143
"frozenset({'earth', 'beauty'})",frozenset({'bbc'}),0.05063291139240506,0.0949367088607595,0.0379746835443038,0.75,7.8999999999999995,1.0,0.03316776157667041,3.620253164556962,0.9200000000000002,0.35294117647058826,0.7237762237762237,0.575
"frozenset({'bbc', 'beauty'})",frozenset({'earth'}),0.0379746835443038,0.11392405063291139,0.0379746835443038,1.0,8.777777777777779,1.0,0.03364845377343374,inf,0.9210526315789473,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'planet', 'bbc'})",frozenset({'beauty'}),0.03164556962025317,0.08860759493670886,0.03164556962025317,1.0,11.285714285714286,1.0,0.028841531805800354,inf,0.9411764705882352,0.35714285714285715,1.0,0.6785714285714286
"frozenset({'planet', 'beauty'})",frozenset({'bbc'}),0.04430379746835443,0.0949367088607595,0.03164556962025317,0.7142857142857143,7.523809523809524,1.0,0.027439512898573947,3.1677215189873418,0.9072847682119205,0.2941176470588235,0.6843156843156845,0.5238095238095238
"frozenset({'bbc', 'beauty'})",frozenset({'planet'}),0.0379746835443038,0.08860759493670886,0.03164556962025317,0.8333333333333334,9.404761904761905,1.0,0.028280724242909793,5.4683544303797476,0.9289473684210527,0.3333333333333333,0.8171296296296297,0.5952380952380952
"frozenset({'untouched', 'bbc'})",frozenset({'beauty'}),0.0379746835443038,0.08860759493670886,0.03164556962025317,0.8333333333333334,9.404761904761905,1.0,0.028280724242909793,5.4683544303797476,0.9289473684210527,0.3333333333333333,0.8171296296296297,0.5952380952380952
"frozenset({'untouched', 'beauty'})",frozenset({'bbc'}),0.05063291139240506,0.0949367088607595,0.03164556962025317,0.625,6.583333333333333,1.0,0.026838647652619774,2.413502109704641,0.8933333333333333,0.2777777777777778,0.5856643356643356,0.47916666666666663
"frozenset({'bbc', 'beauty'})",frozenset({'untouched'}),0.0379746835443038,0.08860759493670886,0.03164556962025317,0.8333333333333334,9.404761904761905,1.0,0.028280724242909793,5.4683544303797476,0.9289473684210527,0.3333333333333333,0.8171296296296297,0.5952380952380952
"frozenset({'nature', 'earth'})",frozenset({'bbc'}),0.06329113924050633,0.0949367088607595,0.04430379746835443,0.7,7.373333333333332,1.0,0.03829514500881269,3.016877637130801,0.9227799227799228,0.38888888888888884,0.6685314685314685,0.5833333333333333
"frozenset({'nature', 'bbc'})",frozenset({'earth'}),0.05063291139240506,0.11392405063291139,0.04430379746835443,0.875,7.680555555555555,1.0,0.03853549110719436,7.088607594936709,0.9161904761904762,0.368421052631579,0.8589285714285715,0.6319444444444444
"frozenset({'earth', 'bbc'})",frozenset({'nature'}),0.06962025316455696,0.25949367088607594,0.04430379746835443,0.6363636363636364,2.4523281596452327,1.0,0.0262377824066656,2.036392405063291,0.6365403304178815,0.15555555555555559,0.508935508935509,0.4035476718403548
"frozenset({'earth', 'planet'})",frozenset({'bbc'}),0.05063291139240506,0.0949367088607595,0.03164556962025317,0.625,6.583333333333333,1.0,0.026838647652619774,2.413502109704641,0.8933333333333333,0.2777777777777778,0.5856643356643356,0.47916666666666663
"frozenset({'planet', 'bbc'})",frozenset({'earth'}),0.03164556962025317,0.11392405063291139,0.03164556962025317,1.0,8.777777777777779,1.0,0.028040378144528123,inf,0.9150326797385621,0.2777777777777778,1.0,0.6388888888888888
"frozenset({'earth', 'stunning'})",frozenset({'bbc'}),0.04430379746835443,0.0949367088607595,0.0379746835443038,0.8571428571428572,9.028571428571428,1.0,0.03376862682262458,6.335443037974686,0.9304635761589404,0.37499999999999994,0.8421578421578422,0.6285714285714286
"frozenset({'stunning', 'bbc'})",frozenset({'earth'}),0.04430379746835443,0.11392405063291139,0.0379746835443038,0.8571428571428572,7.523809523809525,1.0,0.03292741547828874,6.202531645569623,0.9072847682119205,0.3157894736842105,0.8387755102040817,0.5952380952380953
frozenset({'stunning'}),"frozenset({'earth', 'bbc'})",0.06329113924050633,0.06962025316455696,0.0379746835443038,0.6,8.618181818181819,1.0,0.033568338407306525,2.3259493670886076,0.9436936936936938,0.4000000000000001,0.5700680272108843,0.5727272727272728
"frozenset({'earth', 'untouched'})",frozenset({'bbc'}),0.056962025316455694,0.0949367088607595,0.0379746835443038,0.6666666666666667,7.022222222222222,1.0,0.03256689633071623,2.7151898734177218,0.9093959731543623,0.33333333333333337,0.6317016317016317,0.5333333333333333
"frozenset({'untouched', 'bbc'})",frozenset({'earth'}),0.0379746835443038,0.11392405063291139,0.0379746835443038,1.0,8.777777777777779,1.0,0.03364845377343374,inf,0.9210526315789473,0.33333333333333337,1.0,0.6666666666666667
